Name,fs,RAh,RAm,RAs,DE_,DEd,DEm,DEs,GLON,GLAT,Vmag,b_y,Hbeta,E(b-y),logTe,[Fe/H],Dist,VMAG,dVMag,Age,clAge,chAge,mass,clmass,chmass,RVel,meRVel,e_RVel,o_RVel,dT,P(chi2),vsini,pmRA,pmDE,e_pm,plx,e_plx,UVel,VVel,WVel,Rgal,zgal,Rmin,Rmax,ecc,zmax,RA,DEC,X,Y,Z,ObjType,SpecType,Teff,R_xy,w_vmax
HD 45350, ,6,28,45.7,+,38,57,46,175,13,7.892,0.457,0.0,0.0,3.736,0.19,49,4.44,0.96,12.6,10.4,14.6,0.98,0.95,1.02,-21.3,0.2,0.2,2,1361,0.564,3,-42,-54,1,20.4,1.0,17,-9,-18,8.048,0.011,7.33,8.65,0.08,0.17,97.19041666666666,38.96277777777778,-47.56245,4.1611814,11.022601,PM*,G,5445.026528424214,47.74413137387888,1.1667523931790261e-06
HD 45364, ,6,25,38.4,-,31,28,51,239,-19,8.086,0.443,2.563,0.0,3.734,-0.09,33,5.52,0.12,0.0,0.0,0.0,0.87,0.81,0.94,15.9,0.2,0.4,7,3311,0.058,2,55,-11,2,30.7,0.8,-5,-17,2,8.016,-0.011,7.28,8.03,0.05,0.13,96.40999999999998,-31.480833333333333,-16.070284,-26.745426,-10.743749,PM*,G,5420.008904016238,31.202112745167305,5.187745954018055e-06
HD 45391, ,6,28,46.0,+,36,28,47,178,12,7.137,0.399,2.568,0.0,3.749,-0.45,26,5.09,0.52,11.7,0.2,0.0,0.83,0.8,0.92,-6.1,0.2,0.4,3,3279,0.225,2,-291,-220,2,39.0,0.9,-3,-9,-44,8.025,0.005,7.79,8.15,0.02,0.66,97.19166666666666,36.47972222222222,-25.416348,0.8875572,5.405704,PM*,G,5610.479760324706,25.431840347099847,2.8640375019334002e-06
HD 45444, ,6,29,17.2,+,39,38,52,175,13,7.89,0.396,0.0,0.0,3.759,-0.12,110,2.69,2.43,3.3,2.6,4.1,1.33,1.26,1.39,14.6,0.2,0.2,3,3224,0.678,5,8,-107,2,9.1,1.1,-23,-50,-16,8.107,0.025,5.58,8.15,0.19,0.13,97.32166666666666,39.647777777777776,-106.77285,9.341428,24.744616,PM*,G,5741.164622073275,107.18070616580992,1.0398691649905992e-07
HD 45580, ,6,29,3.6,+,17,44,42,195,3,7.609,0.386,2.596,0.004,3.76,-0.29,48,4.21,1.04,11.5,9.0,13.9,0.97,0.9,1.02,-14.4,0.3,0.1,2,1078,0.712,5,-124,-165,1,20.9,1.2,17,-16,-43,8.046,0.003,7.1,8.49,0.09,0.67,97.265,17.745,-46.300896,-12.406289,2.512126,PM*,G,5754.399373371566,47.93421509897014,8.491388286507029e-07
HD 45821, ,6,36,30.5,+,72,0,33,143,25,7.78,0.424,0.0,0.0,3.746,-0.03,50,4.29,1.05,12.2,10.1,14.1,0.96,0.92,1.02,41.8,0.2,0.4,5,1507,0.139,2,-46,-244,2,20.0,0.8,-71,-14,-4,8.036,0.021,6.51,9.43,0.18,0.06,99.12708333333332,72.00916666666667,-36.190475,27.271484,21.130913,PM*,G,5571.857489319298,45.31538723532969,9.483719499834043e-07
HD 46098, ,6,28,40.3,-,50,4,52,259,-24,8.253,0.389,2.607,0.021,3.772,-0.22,169,2.02,2.89,2.1,1.7,2.5,1.55,1.43,1.67,-13.2,0.2,0.2,3,2128,0.602,3,-24,-22,1,5.9,0.7,17,18,-16,8.031,-0.069,7.81,9.96,0.12,0.16,97.16791666666666,-50.08111111111111,-29.45882,-151.55261,-68.738495,*,G,5915.616341754737,154.3891695476224,4.12077308585319e-08
HD 46375, ,6,33,12.6,+,5,27,46,206,-2,7.914,0.502,0.0,0.0,3.716,0.39,33,5.29,0.47,16.4,7.7,0.0,0.87,0.84,0.92,-1.6,0.3,0.6,4,1090,0.033,1,120,-98,3,29.9,1.1,11,-20,10,8.03,-0.001,6.98,8.27,0.08,0.26,98.30249999999998,5.462777777777778,-29.642138,-14.457433,-1.1516833,PM*,G,5199.959965335162,32.97989863781471,3.7755367364019577e-06
HD 47186, ,6,36,8.7,-,27,37,20,237,-15,7.619,0.445,0.0,0.0,3.739,0.18,38,4.73,0.61,11.9,7.9,16.6,0.95,0.93,1.03,3.8,0.2,0.3,3,1407,0.239,1,22,-261,2,26.4,0.9,37,-25,-15,8.02,-0.01,6.33,8.76,0.16,0.13,99.03624999999998,-27.622222222222224,-19.991077,-30.783554,-9.835124,PM*,G,5482.769649208536,36.70518160274983,1.7417214499005635e-06
HD 47309, ,6,40,49.0,+,51,58,41,164,20,7.594,0.412,2.598,0.019,3.749,-0.16,42,4.46,0.92,14.2,10.1,17.2,0.92,0.88,0.97,27.2,0.1,0.2,7,1116,0.877,3,-1,-294,2,23.6,1.0,-47,-44,-10,8.038,0.014,5.66,8.36,0.19,0.04,100.20416666666668,51.97805555555556,-37.9382,10.878605,14.364845,PM*,G,5610.479760324706,39.467088390024735,1.1994404760661065e-06
HD 48056, ,6,41,23.3,-,2,21,0,214,-3,7.701,0.361,2.629,0.015,3.776,-0.11,72,3.42,1.3,5.2,3.6,6.2,1.16,1.11,1.26,-8.7,0.2,0.3,2,776,0.387,6,67,-136,2,13.9,1.0,36,-38,0,8.06,-0.004,5.84,8.6,0.19,0.1,100.34708333333332,-2.35,-59.608894,-40.20671,-3.768189,PM*,G,5970.352865838366,71.90131968835715,2.8508784449224386e-07
HD 48265, ,6,40,1.7,-,48,32,31,258,-22,8.051,0.452,0.0,0.0,3.738,0.17,88,3.34,2.03,4.5,3.8,5.4,1.25,1.23,1.27,22.5,0.2,0.1,2,623,0.607,3,26,30,1,11.4,0.7,-15,-23,5,8.018,-0.033,6.95,8.03,0.07,0.18,100.00708333333333,-48.54194444444444,-16.963985,-79.80919,-32.965378,*,G,5470.159628939716,81.59217851936744,2.5525761104483704e-07
HD 48410, ,6,45,28.9,+,44,14,0,172,18,7.469,0.382,2.593,-0.01,3.764,-0.11,45,4.19,0.81,9.5,5.5,11.9,1.01,0.97,1.07,2.5,0.2,0.4,5,832,0.307,1,144,-190,2,22.1,0.9,-5,-49,14,8.043,0.014,5.64,8.05,0.18,0.33,101.37041666666666,44.23333333333333,-42.38104,5.95627,13.905766,PM*,G,5807.644175213118,42.797543198114774,8.25997438171197e-07
HD 48684, ,6,46,2.8,+,33,1,46,182,13,7.597,0.388,2.598,0.005,3.761,-0.09,54,3.93,1.12,8.4,6.8,10.1,1.03,1.0,1.09,-13.4,0.2,0.4,5,832,0.354,3,168,-8,2,18.5,1.2,23,-18,34,8.053,0.012,6.94,8.62,0.11,0.83,101.51166666666666,33.029444444444444,-52.58393,-1.8362653,12.147356,PM*,G,5767.664633922509,52.61598202539685,5.767381770158575e-07
HD 49178, ,6,48,53.8,+,37,30,18,178,16,8.069,0.42,2.584,0.0,3.747,0.04,43,4.89,0.37,9.7,1.8,16.3,0.94,0.88,1.02,33.8,0.5,0.6,2,1077,0.053,2,-115,-59,2,23.1,1.2,-40,-1,-16,8.042,0.012,7.49,8.97,0.09,0.14,102.22416666666666,37.505,-41.30907,1.4425427,11.8524065,PM*,G,5584.701947368307,41.33424964489162,2.172594623009279e-06
HD 49289, ,6,49,33.9,+,40,10,31,176,17,8.149,0.389,0.0,0.0,3.763,-0.01,69,3.94,1.0,7.7,5.8,9.5,1.07,1.01,1.13,42.8,0.4,0.6,2,590,0.094,5,68,-136,2,14.4,1.1,-43,-47,16,8.066,0.02,5.62,8.32,0.19,0.4,102.39125,40.17527777777777,-65.82429,4.602882,20.173647,PM*,G,5794.286964268809,65.98502615525757,5.847614042653944e-07
HD 49425, ,6,50,54.7,+,49,4,0,167,20,8.229,0.402,2.611,0.013,3.756,0.04,57,4.45,0.61,8.6,4.4,12.1,1.01,0.94,1.07,1.0,0.2,0.3,5,1110,0.606,2,-71,17,2,0.0,0.0,-4,12,-15,8.052,0.02,8.03,9.21,0.07,0.13,102.72791666666664,49.06666666666667,-52.18968,12.048939,19.495148,PM*,G,5701.642722807472,53.562483414495645,1.182983535779732e-06
HD 49674, ,6,51,30.5,+,40,52,3,175,17,8.097,0.451,0.0,0.0,3.739,0.23,41,5.04,0.27,0.0,0.0,0.0,0.99,0.92,1.04,11.8,0.3,0.0,1,0,0.0,1,35,-124,1,24.5,1.1,-14,-24,1,8.039,0.012,6.93,8.05,0.07,0.12,102.87708333333332,40.8675,-39.05929,3.4172504,11.987239,PM*,G,5482.769649208536,39.208490605995024,2.6728753163232114e-06
HD 50117, ,6,50,58.4,-,17,51,15,229,-8,8.154,0.385,2.609,0.014,3.764,-0.1,69,3.96,1.03,8.2,6.2,10.1,1.03,0.99,1.1,84.0,0.4,0.5,2,1106,0.104,1,40,107,2,14.5,1.1,-78,-46,16,8.045,-0.01,5.29,9.0,0.26,0.41,102.74333333333333,-17.854166666666668,-44.82753,-51.568172,-9.602944,PM*,G,5807.644175213118,68.32849924681855,6.011442541001502e-07
HD 50177, ,6,50,45.4,-,29,26,51,240,-13,7.998,0.42,2.615,0.041,3.771,0.27,69,3.63,0.86,5.5,2.5,7.0,1.28,1.24,1.32,59.2,0.2,0.2,4,1025,0.867,4,6,-4,2,14.5,0.9,-28,-51,-12,8.034,-0.016,5.49,8.11,0.19,0.07,102.68916666666664,-29.4475,-33.61576,-58.22422,-15.521622,*,G,5902.010801718442,67.23153363553445,3.81047134770222e-07
HD 50483, ,6,53,54.0,+,11,1,23,203,6,8.135,0.293,2.645,-0.009,3.807,-0.28,84,3.51,0.66,2.9,2.1,3.7,1.19,1.13,1.26,12.9,0.3,0.0,1,0,0.0,1,-26,-26,1,11.9,1.1,-11,-10,-13,8.077,0.008,7.78,8.08,0.02,0.08,103.47499999999998,11.023055555555556,-76.89883,-32.641613,8.780391,*,G,6412.095765851615,83.53984052301435,3.2283357865705907e-07
HD 50499, ,6,52,2.0,-,33,54,56,244,-15,7.208,0.382,2.613,0.004,3.771,0.23,47,3.84,0.69,4.3,2.8,7.4,1.23,1.21,1.26,36.5,0.2,0.3,4,3748,0.298,5,-70,68,2,21.2,0.7,-33,-20,-17,8.02,-0.012,6.91,8.3,0.09,0.14,103.00833333333333,-33.91555555555556,-19.90139,-40.803917,-12.164495,PM*,G,5902.010801718442,45.39851282228294,5.093058919267476e-07
HD 50692, ,6,55,18.6,+,25,22,32,190,12,5.752,0.378,2.593,-0.003,3.763,-0.21,17,4.57,0.54,9.5,5.5,13.7,0.96,0.9,1.01,-15.2,0.1,0.2,15,2652,0.853,3,-37,25,1,57.9,0.9,14,6,-5,8.017,0.004,7.71,9.1,0.08,0.03,103.8275,25.37555555555556,-16.375885,-2.8875115,3.534499,*,G,5794.286964268809,16.628509620403666,1.3962998789170638e-06
HD 50806, ,6,53,33.9,-,28,32,23,239,-12,6.051,0.436,2.587,0.0,3.741,0.01,26,4.0,1.42,9.9,8.8,10.8,1.05,1.01,1.08,72.1,0.1,0.2,6,555,0.54,2,284,-442,2,38.8,0.6,15,-95,-6,8.013,-0.005,3.56,8.1,0.39,0.02,103.39125,-28.539722222222224,-13.0983715,-21.799337,-5.405704,PM*,G,5508.076964054036,25.431838895203416,6.352997732962232e-07
HD 51046, ,6,58,37.7,+,51,52,1,165,22,8.063,0.421,2.595,0.0,3.747,0.06,39,5.1,0.15,3.9,0.0,13.8,0.96,0.88,1.02,-0.3,0.2,0.3,5,1080,0.504,2,-165,-209,2,25.6,1.0,-22,-24,-37,8.035,0.015,6.94,8.11,0.08,0.52,104.65708333333332,51.86694444444444,-34.928043,9.358944,14.609656,PM*,G,5584.701947368307,36.160171744683204,2.9038802323871073e-06
HD 51219, ,6,56,34.1,+,1,9,43,212,2,7.397,0.431,2.599,0.0,3.741,-0.02,32,4.86,0.58,14.8,8.5,0.0,0.89,0.87,0.94,-8.4,0.1,0.3,8,5185,0.698,2,-11,-578,2,31.1,0.9,48,-62,-42,8.027,0.001,4.8,8.62,0.28,0.67,104.14208333333332,1.1619444444444444,-27.121008,-16.947086,1.1167839,PM*,G,5508.076964054036,31.980506544260052,2.0843886533432196e-06
HD 51419, ,6,58,11.7,+,22,28,33,193,11,6.939,0.397,2.577,0.0,3.752,-0.33,24,5.01,0.45,11.4,1.0,0.0,0.85,0.82,0.95,-27.1,0.2,0.3,3,3250,0.58,4,48,98,1,41.2,0.9,26,14,4,8.023,0.005,7.62,9.91,0.13,0.19,104.54875,22.47583333333333,-22.955235,-5.299633,4.579416,PM*,G,5649.369748123023,23.559051845095848,2.564358266443843e-06
HD 51929, ,6,55,53.2,-,56,56,32,267,-22,7.397,0.373,2.583,-0.002,3.762,-0.58,38,4.52,0.89,11.4,7.2,16.4,0.84,0.81,0.93,62.7,0.2,0.5,5,2894,0.023,4,-14,622,2,26.6,0.6,-112,-60,5,8.002,-0.014,4.43,9.71,0.37,0.21,103.97166666666666,-56.94222222222222,-1.843958,-35.1847,-14.23505,PM*,G,5780.960474057181,35.23298589668159,1.303102867201668e-06
HD 52063, ,6,56,23.2,-,57,34,34,268,-22,7.69,0.385,2.6,0.004,3.761,-0.31,62,3.74,1.5,8.4,7.4,9.4,1.03,0.99,1.07,29.9,0.1,0.3,5,1265,0.493,3,37,-162,2,16.2,0.6,47,-30,-14,8.002,-0.023,6.01,8.92,0.19,0.11,104.09666666666664,-57.57611111111112,-2.006227,-57.450382,-23.225609,PM*,G,5767.664633922509,57.485401092116014,4.435868880183037e-07
HD 52265, ,7,0,18.0,-,5,22,1,219,0,6.294,0.358,2.628,0.005,3.78,0.14,28,4.05,0.35,3.8,1.6,5.2,1.19,1.17,1.22,53.2,0.2,0.1,4,4755,0.931,5,-115,82,2,35.6,0.8,-52,-20,-9,8.022,0.0,6.62,8.75,0.14,0.02,105.075,-5.366944444444444,-21.760088,-17.620972,0.0,PM*,G,6025.595860743575,28.000001499866528,6.80735971699978e-07
HD 52613, ,7,1,4.5,-,21,57,52,234,-8,7.668,0.34,2.61,-0.017,3.783,-0.07,43,4.49,0.03,0.0,0.0,5.4,1.07,1.01,1.13,61.8,0.2,0.3,2,760,0.318,4,-9,52,2,23.1,1.0,-46,-42,-4,8.025,-0.006,5.75,8.35,0.18,0.04,105.26874999999998,-21.96444444444444,-25.028803,-34.449173,-5.9844437,PM*,G,6067.363295885053,42.581527685097655,1.2501977137235027e-06
HD 52711, ,7,3,30.4,+,29,20,13,187,15,5.939,0.386,2.594,0.0,3.76,-0.22,19,4.54,0.65,11.0,6.7,14.7,0.95,0.87,1.0,24.3,0.1,0.3,19,4042,0.456,3,157,-828,1,52.4,0.8,-18,-77,-9,8.018,0.005,4.3,8.03,0.3,0.03,105.87666666666664,29.336944444444445,-18.215794,-2.236616,4.917562,PM*,G,5754.399373371566,18.352591157160667,1.33961098561865e-06
HD 53143, ,6,59,59.6,-,61,20,10,272,-23,6.825,0.482,0.0,0.0,3.718,-0.01,18,5.5,0.41,0.0,7.5,0.0,0.85,0.83,0.89,21.9,0.1,0.2,7,3283,0.797,4,-161,266,2,54.3,0.5,-26,-18,-15,8.0,-0.007,7.1,8.16,0.07,0.11,104.99833333333332,-61.33611111111112,0.57824975,-16.558994,-7.03316,PM*,G,5223.9618899911975,16.56908733350787,5.046365474431245e-06
HD 53505, ,7,6,50.2,+,32,47,22,184,17,8.274,0.384,2.584,0.006,3.757,-0.6,58,4.45,1.08,13.8,9.5,0.0,0.84,0.81,0.9,65.1,0.3,0.1,2,734,0.75,5,206,-76,1,17.2,1.4,-46,-44,62,8.055,0.017,5.93,8.34,0.17,1.74,106.70916666666665,32.78944444444444,-55.330566,-3.869086,16.957558,PM*,G,5714.786366718672,55.465677318101434,1.182983535779732e-06
HD 53532, ,7,6,16.8,+,22,41,0,194,13,8.268,0.437,2.604,0.0,3.739,-0.04,44,5.06,0.44,14.6,5.3,0.0,0.88,0.85,0.95,42.5,0.2,0.4,4,870,0.35,6,-92,-78,1,22.8,1.0,-44,-18,-14,8.041,0.01,6.84,8.59,0.11,0.1,106.57,22.683333333333334,-41.598793,-10.37174,9.897846,PM*,G,5482.769649208536,42.87228206760691,2.747759388040215e-06
HD 54351, ,7,9,4.9,+,15,25,17,201,11,8.0,0.395,2.599,0.003,3.757,-0.09,44,4.79,0.35,8.5,0.2,14.4,0.95,0.88,1.03,42.6,0.2,0.2,6,2219,0.918,2,-158,-286,2,22.8,1.1,-35,-56,-46,8.04,0.008,5.31,8.16,0.21,0.75,107.27041666666663,15.421388888888888,-40.32283,-15.478481,8.395596,PM*,G,5714.786366718672,43.19159632702016,1.8922508123754359e-06
HD 54494, ,7,8,29.9,-,13,5,45,227,-2,7.956,0.362,2.635,0.019,3.777,0.01,77,3.52,1.07,3.6,2.8,6.1,1.16,1.09,1.26,33.5,0.3,0.4,2,1332,0.189,7,-41,17,2,0.0,0.0,-32,-16,-12,8.053,-0.003,7.17,8.36,0.08,0.06,107.12458333333332,-13.095833333333331,-52.481884,-56.27993,-2.687261,*,G,5984.115950603199,76.95309395335808,3.2732464109851e-07
HD 54521,*,7,8,1.7,-,27,45,24,240,-9,8.124,0.385,0.0,0.0,3.76,-0.23,51,4.61,0.59,10.6,5.9,15.2,0.94,0.87,1.0,19.1,0.2,0.3,2,361,0.347,3,-20,70,2,19.8,0.9,-25,-7,0,8.025,-0.008,7.61,8.33,0.05,0.11,107.00708333333333,-27.756666666666668,-25.186049,-43.623524,-7.9781585,PM*,G,5754.399373371566,50.37210448660029,1.4756341601524642e-06
HD 54637, ,7,8,53.9,-,18,11,3,231,-4,7.375,0.373,2.613,0.008,3.767,-0.19,44,4.16,0.84,8.2,5.3,11.3,1.0,0.95,1.06,7.3,0.2,0.1,4,1781,0.995,3,11,-10,2,0.0,0.0,-2,-8,1,8.028,-0.003,7.76,8.15,0.02,0.11,107.22458333333331,-18.184166666666663,-27.622644,-34.111126,-3.0692847,*,G,5847.900841444806,43.89281693556033,7.92462463811988e-07
HD 54684, ,7,15,47.9,+,70,30,21,145,27,7.919,0.424,0.0,0.0,3.745,-0.13,81,3.39,2.06,5.6,4.4,6.9,1.17,1.1,1.24,-41.1,0.2,0.3,2,648,0.335,2,14,-92,2,12.4,0.9,10,-51,-16,8.059,0.037,5.49,8.15,0.2,0.14,108.94958333333332,70.50583333333333,-59.119453,41.395897,36.77323,PM*,G,5559.042572704037,72.17153186301242,2.7351345804337536e-07
HD 54718, ,7,11,14.7,+,32,36,54,185,18,8.02,0.357,2.594,-0.003,3.77,-0.47,46,4.72,0.44,5.8,0.0,12.4,0.93,0.85,1.01,3.1,0.3,0.1,2,1041,0.831,1,-112,-9,2,21.9,1.1,-11,6,-21,8.043,0.014,8.04,8.8,0.05,0.22,107.81125,32.615,-43.582123,-3.8129447,14.214782,PM*,G,5888.43655355589,43.74859989156667,1.7178241357207713e-06
HD 54943, ,7,14,54.1,+,62,8,12,154,26,7.819,0.445,2.585,0.026,3.749,-0.19,102,2.66,2.75,3.0,2.4,4.0,1.32,1.25,1.38,-32.1,0.3,0.6,3,374,0.097,12,-5,-41,2,5.7,0.9,15,-29,-19,8.082,0.045,6.53,8.32,0.12,0.19,108.72541666666666,62.13666666666666,-82.398735,40.188545,44.713856,*,G,5610.479760324706,91.67699100001728,9.976511335859256e-08
HD 55095, ,7,10,52.3,-,18,3,2,231,-4,8.046,0.366,2.605,0.001,3.768,-0.25,48,4.64,0.39,7.4,0.0,12.4,0.97,0.9,1.03,-5.6,0.2,0.4,4,1781,0.198,4,118,-118,2,0.0,0.0,31,-19,12,8.03,-0.003,6.68,8.76,0.13,0.31,107.71791666666664,-18.050555555555555,-30.133795,-37.21214,-3.3483105,PM*,G,5861.3816451402845,47.883075971387065,1.5380792045350664e-06
HD 55137, ,7,11,17.7,-,12,2,28,226,-1,7.146,0.407,2.594,0.017,3.755,-0.07,63,3.15,2.02,4.3,3.8,4.9,1.23,1.19,1.29,70.8,0.2,0.3,4,1784,0.356,4,29,-73,2,15.9,0.9,-33,-67,-4,8.044,-0.001,4.74,8.13,0.26,0.05,107.82375,-12.04111111111111,-43.75681,-45.31151,-1.0995016,PM*,G,5688.529308438413,62.99040688752693,1.963263987694239e-07
HD 55488, ,7,13,10.7,+,0,13,51,215,5,8.233,0.353,2.627,0.012,3.779,-0.19,83,3.64,1.08,5.7,3.6,7.5,1.09,1.04,1.16,-8.4,0.3,0.2,2,116,0.677,6,5,-3,1,0.0,0.0,8,3,0,8.068,0.007,7.84,8.9,0.06,0.12,108.29458333333332,0.2308333333333333,-67.730896,-47.425682,7.2339263,*,G,6011.737374832779,82.68415559300307,3.863480284458676e-07
HD 55693, ,7,13,2.6,-,24,13,32,237,-6,7.179,0.407,2.619,0.032,3.756,0.07,37,4.34,0.7,8.6,5.4,12.0,1.02,0.98,1.1,31.8,0.2,0.3,4,1024,0.304,3,-93,103,2,27.1,0.8,-37,-13,-10,8.02,-0.004,7.16,8.49,0.09,0.04,108.26083333333332,-24.225555555555555,-20.041254,-30.86082,-3.8675532,PM*,G,5701.642722807472,36.797310675712644,1.0161988529530514e-06
HD 55696, ,7,12,14.9,-,38,10,28,250,-13,7.955,0.379,2.626,0.023,3.783,0.2,74,3.52,0.75,3.3,2.4,5.2,1.31,1.27,1.35,19.1,0.2,0.4,3,1413,0.176,7,-32,-24,2,13.6,0.7,-3,-16,-18,8.025,-0.016,7.36,8.07,0.05,0.15,108.06208333333332,-38.17444444444444,-24.660805,-67.75502,-16.646378,*,G,6067.363295885053,72.1033843758282,3.2732464109851e-07
HD 55720, ,7,11,31.6,-,49,25,27,260,-17,7.507,0.437,0.0,0.0,3.735,-0.25,28,5.29,0.46,0.0,6.5,0.0,0.84,0.81,0.89,86.7,0.2,0.4,4,1830,0.139,2,-7,818,1,36.1,0.6,-116,-74,13,8.004,-0.008,3.93,9.61,0.42,0.36,107.88166666666666,-49.424166666666665,-4.649695,-26.369738,-8.186407,PM*,G,5432.503314924331,26.776533490757707,3.7755367364019577e-06
HD 56145, ,7,12,52.5,-,53,53,39,265,-19,7.848,0.37,2.61,0.008,3.77,-0.32,85,3.21,1.84,5.1,4.4,5.9,1.17,1.11,1.24,32.1,0.2,0.3,2,437,0.274,7,47,-15,2,11.8,0.6,8,-37,5,8.007,-0.027,6.16,8.1,0.14,0.18,108.21875,-53.89416666666666,-7.004624,-80.063255,-27.673292,*,G,5888.43655355589,80.36908335035557,2.1329403021556404e-07
HD 56274, ,7,15,50.7,-,13,2,58,227,-1,7.752,0.384,2.573,0.0,3.756,-0.54,33,5.14,0.38,3.5,0.0,14.3,0.87,0.8,0.94,66.6,0.1,0.4,8,2562,0.377,4,-510,178,2,30.1,1.0,-90,-6,-59,8.023,0.0,6.44,10.57,0.24,1.28,108.96125,-13.049444444444443,-22.50252,-24.130999,-0.5759294,PM*,G,5701.642722807472,32.99497717969208,3.0688714742461266e-06
HD 56303, ,7,16,36.4,+,1,52,43,214,6,7.349,0.381,2.612,0.004,3.769,0.14,41,4.28,0.39,4.8,2.2,7.6,1.13,1.06,1.17,8.2,0.2,0.2,2,797,0.667,3,58,-117,2,24.3,1.0,8,-26,1,8.034,0.005,6.73,8.17,0.1,0.11,109.15166666666664,1.8786111111111112,-33.804337,-22.801315,4.285667,PM*,G,5874.893525297769,40.775399026113696,9.353597990167014e-07
HD 56322, ,7,49,53.4,+,86,21,54,127,28,7.893,0.374,0.0,0.0,3.766,-0.15,47,4.52,0.47,8.1,3.7,11.9,0.98,0.93,1.05,6.1,0.2,0.6,8,2220,0.288,14,-70,-134,1,21.2,0.7,-32,-12,-5,8.025,0.022,7.28,8.39,0.07,0.04,117.47249999999998,86.365,-24.974445,33.1422,22.065165,PM*,G,5834.451042737448,41.498533996974224,1.303102867201668e-06
HD 56513, ,7,18,28.8,+,27,15,10,191,18,8.026,0.408,2.577,0.0,3.744,-0.58,35,5.28,0.5,0.0,0.0,0.0,0.81,0.77,0.89,-33.4,0.2,0.2,3,2499,0.688,1,157,-158,2,28.2,1.3,42,-27,4,8.033,0.011,6.2,8.88,0.18,0.17,109.62,27.252777777777776,-32.675404,-6.351454,10.815595,PM*,G,5546.25712957911,33.28697935345489,3.723734430360274e-06
HD 56560, ,7,12,17.6,-,67,46,57,279,-23,7.332,0.46,0.0,0.0,3.731,-0.02,46,4.0,1.65,10.1,9.1,11.0,1.03,0.99,1.07,21.2,0.2,0.2,2,1121,0.573,1,198,-201,2,21.6,0.5,58,-24,19,7.993,-0.018,6.06,9.38,0.22,0.48,108.07333333333332,-67.7825,6.6239424,-41.821907,-17.97363,PM*,G,5382.697825162882,42.34322281115559,6.352997732962232e-07
HD 56586, ,7,19,54.8,+,46,58,20,171,24,8.274,0.398,0.0,0.0,3.755,-0.21,58,4.46,0.83,12.6,8.4,16.1,0.94,0.87,0.99,24.3,0.2,0.3,3,1736,0.517,2,-43,-144,2,17.3,1.1,-36,-30,-10,8.052,0.024,6.44,8.29,0.13,0.04,109.97833333333332,46.97222222222222,-52.333294,8.288778,23.590725,PM*,G,5688.529308438413,52.98563486100473,1.1994404760661065e-06
HD 56662, ,7,15,29.1,-,48,13,48,259,-16,7.678,0.379,2.612,0.01,3.764,-0.15,39,4.71,0.32,7.5,0.0,12.7,0.97,0.9,1.05,13.9,0.2,0.1,4,1859,0.927,2,-139,162,1,25.5,0.7,-39,-3,-15,8.007,-0.011,7.43,8.85,0.09,0.12,108.87125,-48.23,-7.1532717,-36.800423,-10.749857,PM*,G,5807.644175213118,37.48920416590555,1.6942547049835658e-06
HD 57319, ,7,20,30.3,-,6,36,12,222,3,7.883,0.407,2.625,0.045,3.783,0.39,118,2.34,1.81,1.6,1.4,2.0,1.63,1.53,1.72,9.2,0.5,0.3,2,505,0.663,24,31,-50,2,8.5,1.0,15,-31,3,8.087,0.007,6.45,8.3,0.13,0.16,110.12624999999996,-6.603333333333333,-87.570915,-78.8492,6.175643,PM*,G,6067.363295885053,117.83828535148169,6.411781297230753e-08
HD 57724, ,7,33,5.2,+,78,41,12,136,29,7.416,0.379,0.0,0.0,3.768,-0.2,91,2.62,2.36,3.0,2.6,3.4,1.37,1.34,1.42,23.8,0.3,0.2,2,713,0.613,6,-35,-97,1,11.0,0.7,-49,-12,1,8.057,0.044,6.98,8.88,0.12,0.14,113.27166666666665,78.68666666666667,-57.252533,55.28814,44.117676,PM*,G,5861.3816451402845,79.59039489521138,9.440145766777144e-08
HD 58556, ,7,25,57.2,-,2,14,54,219,7,6.988,0.356,2.616,-0.005,3.777,-0.03,36,4.23,0.39,4.9,1.8,7.6,1.07,1.02,1.15,10.4,0.1,0.3,5,1099,0.423,6,-16,-47,1,28.1,0.9,-5,-11,-5,8.028,0.004,7.61,8.06,0.03,0.04,111.48833333333332,-2.248333333333333,-27.768719,-22.486664,4.3872967,*,G,5984.115950603199,35.73166400756977,8.729285552249458e-07
HD 58781, ,7,27,50.7,+,19,2,41,200,16,7.243,0.439,2.591,0.0,3.74,0.14,29,4.89,0.45,11.9,5.6,0.0,0.94,0.89,1.04,4.4,0.2,0.4,4,1475,0.144,1,118,-70,1,33.9,1.0,4,-15,12,8.027,0.008,7.31,8.19,0.06,0.3,111.96125,19.044722222222223,-26.195425,-9.534355,7.9934835,PM*,G,5495.408738576249,27.87658903446851,2.172594623009279e-06
HD 59058, ,7,29,57.8,+,38,26,17,180,24,7.764,0.434,0.0,0.0,3.74,0.01,37,4.92,0.52,13.6,4.7,0.0,0.9,0.86,0.97,16.5,0.3,0.4,2,340,0.199,2,-49,-67,2,0.0,0.0,-20,-9,-4,8.034,0.015,7.67,8.18,0.03,0.05,112.49083333333331,38.43805555555555,-33.80118,-2.954993e-06,15.049255,PM*,G,5495.408738576249,33.80118000000013,2.2645332425687464e-06
